"","destination","passanger","weather","temperature","time","map","coupon","expiration","gender","age","maritalStatus","Childrennumber","education","occupation","income","car","Bar","CoffeeHouse","CarryAway","RestaurantLessThan20","Restaurant20To50","click","toCoupon_GEQ5min","toCoupon_GEQ15min","toCoupon_GEQ25min","direction_same","direction_opp","Y"
"11373","No Urgent Place","Friend(s)","Snowy","30","2PM","NAC1","Restaurant(<20)","1d","Female","21","Married partner","1","Associates degree","Unemployed","$50,000 - $62,499","1","never","1~3","1~3","1~3","1~3","Y2","1","0","0","0","1","1"
"11374","No Urgent Place","Alone","Rainy","55","10AM","NAC2","Bar","1d","Female","21","Married partner","1","Associates degree","Unemployed","$50,000 - $62,499","1","never","1~3","1~3","1~3","1~3","N","1","1","0","0","1","0"
"11375","No Urgent Place","Alone","Sunny","80","10AM","NAC1","Restaurant(<20)","2h","Female","21","Married partner","1","Associates degree","Unemployed","$50,000 - $62,499","1","never","1~3","1~3","1~3","1~3","Y2","1","0","0","0","1","1"
"11376","No Urgent Place","Kid(s)","Sunny","55","6PM","NAC2","Restaurant(<20)","2h","Female","21","Married partner","1","Associates degree","Unemployed","$50,000 - $62,499","1","never","1~3","1~3","1~3","1~3","Y1","1","1","0","0","1","1"
"11377","Home","Kid(s)","Sunny","55","10PM","BCA2","Restaurant(20-50)","1d","Female","21","Married partner","1","Associates degree","Unemployed","$50,000 - $62,499","1","never","1~3","1~3","1~3","1~3","Y2","1","1","0","1","0","1"
"11378","Home","Kid(s)","Sunny","55","10PM","BAC2","Restaurant(20-50)","2h","Female","21","Married partner","1","Associates degree","Unemployed","$50,000 - $62,499","1","never","1~3","1~3","1~3","1~3","N","1","1","0","0","1","0"
"11379","Home","Partner","Sunny","30","10PM","CBA1","Bar","2h","Female","21","Married partner","1","Associates degree","Unemployed","$50,000 - $62,499","1","never","1~3","1~3","1~3","1~3","N","1","1","1","0","1","0"
"11380","Home","Alone","Sunny","80","6PM","BCA2","Carry out & Take away","2h","Female","21","Married partner","1","Associates degree","Unemployed","$50,000 - $62,499","1","never","1~3","1~3","1~3","1~3","Y1","1","1","0","1","0","1"
"11381","Home","Alone","Sunny","30","6PM","BAC1","Carry out & Take away","1d","Female","21","Married partner","1","Associates degree","Unemployed","$50,000 - $62,499","1","never","1~3","1~3","1~3","1~3","Y1","1","0","0","0","1","1"
"11382","Home","Alone","Rainy","55","10PM","BCA1","Coffee House","2h","Female","21","Married partner","1","Associates degree","Unemployed","$50,000 - $62,499","1","never","1~3","1~3","1~3","1~3","Y1","1","0","0","1","0","1"
"11383","Home","Alone","Snowy","30","10PM","BAC2","Coffee House","2h","Female","21","Married partner","1","Associates degree","Unemployed","$50,000 - $62,499","1","never","1~3","1~3","1~3","1~3","N","1","1","0","0","1","0"
"11384","Home","Alone","Sunny","80","6PM","BCA1","Restaurant(20-50)","1d","Female","21","Married partner","1","Associates degree","Unemployed","$50,000 - $62,499","1","never","1~3","1~3","1~3","1~3","Y1","1","0","0","1","0","1"
"11385","Work","Alone","Rainy","55","7AM","BAC1","Carry out & Take away","1d","Female","21","Married partner","1","Associates degree","Unemployed","$50,000 - $62,499","1","never","1~3","1~3","1~3","1~3","Y2","1","0","0","0","1","1"
"11386","Work","Alone","Snowy","30","7AM","BCA1","Coffee House","1d","Female","21","Married partner","1","Associates degree","Unemployed","$50,000 - $62,499","1","never","1~3","1~3","1~3","1~3","Y1","1","0","0","1","0","1"
"11387","Work","Alone","Snowy","30","7AM","CBA2","Bar","1d","Female","21","Married partner","1","Associates degree","Unemployed","$50,000 - $62,499","1","never","1~3","1~3","1~3","1~3","N","1","1","1","0","1","0"
"11388","Work","Alone","Sunny","80","7AM","BCA1","Restaurant(20-50)","2h","Female","21","Married partner","1","Associates degree","Unemployed","$50,000 - $62,499","1","never","1~3","1~3","1~3","1~3","N","1","0","0","1","0","0"
"11389","No Urgent Place","Friend(s)","Sunny","80","6PM","NAC1","Restaurant(<20)","2h","Male","50plus","Married partner","0","Graduate degree","Retired","$50,000 - $62,499","1","less1","less1","less1","less1","less1","Y1","1","0","0","0","1","1"
"11390","No Urgent Place","Friend(s)","Sunny","80","10PM","NAC2","Bar","1d","Male","50plus","Married partner","0","Graduate degree","Retired","$50,000 - $62,499","1","less1","less1","less1","less1","less1","Y1","1","1","0","0","1","1"
"11391","No Urgent Place","Friend(s)","Sunny","55","10PM","NAC2","Bar","2h","Male","50plus","Married partner","0","Graduate degree","Retired","$50,000 - $62,499","1","less1","less1","less1","less1","less1","Y1","1","1","0","0","1","1"
"11392","No Urgent Place","Friend(s)","Sunny","30","10AM","NAC1","Carry out & Take away","2h","Male","50plus","Married partner","0","Graduate degree","Retired","$50,000 - $62,499","1","less1","less1","less1","less1","less1","N","1","0","0","0","1","0"
"11393","No Urgent Place","Friend(s)","Snowy","30","2PM","NAC1","Restaurant(<20)","1d","Male","50plus","Married partner","0","Graduate degree","Retired","$50,000 - $62,499","1","less1","less1","less1","less1","less1","Y1","1","0","0","0","1","1"
"11394","No Urgent Place","Alone","Rainy","55","10AM","NAC2","Bar","1d","Male","50plus","Married partner","0","Graduate degree","Retired","$50,000 - $62,499","1","less1","less1","less1","less1","less1","Y2","1","1","0","0","1","1"
"11395","No Urgent Place","Alone","Sunny","80","10AM","NAC1","Restaurant(<20)","2h","Male","50plus","Married partner","0","Graduate degree","Retired","$50,000 - $62,499","1","less1","less1","less1","less1","less1","Y1","1","0","0","0","1","1"
"11396","No Urgent Place","Partner","Sunny","30","10AM","NAC1","Restaurant(20-50)","1d","Male","50plus","Married partner","0","Graduate degree","Retired","$50,000 - $62,499","1","less1","less1","less1","less1","less1","N","1","0","0","0","1","0"
"11397","No Urgent Place","Partner","Rainy","55","6PM","NAC2","Bar","2h","Male","50plus","Married partner","0","Graduate degree","Retired","$50,000 - $62,499","1","less1","less1","less1","less1","less1","Y2","1","1","0","0","1","1"
"11398","No Urgent Place","Partner","Snowy","30","10AM","NAC1","Restaurant(<20)","1d","Male","50plus","Married partner","0","Graduate degree","Retired","$50,000 - $62,499","1","less1","less1","less1","less1","less1","N","1","0","0","0","1","0"
"11399","Home","Alone","Sunny","80","6PM","BCA2","Carry out & Take away","2h","Male","50plus","Married partner","0","Graduate degree","Retired","$50,000 - $62,499","1","less1","less1","less1","less1","less1","Y1","1","1","0","1","0","1"
"11400","Home","Alone","Sunny","30","6PM","BAC1","Carry out & Take away","1d","Male","50plus","Married partner","0","Graduate degree","Retired","$50,000 - $62,499","1","less1","less1","less1","less1","less1","Y1","1","0","0","0","1","1"
"11401","Home","Alone","Rainy","55","10PM","BCA1","Coffee House","2h","Male","50plus","Married partner","0","Graduate degree","Retired","$50,000 - $62,499","1","less1","less1","less1","less1","less1","N","1","0","0","1","0","0"
"11402","Home","Alone","Snowy","30","10PM","BAC2","Coffee House","2h","Male","50plus","Married partner","0","Graduate degree","Retired","$50,000 - $62,499","1","less1","less1","less1","less1","less1","N","1","1","0","0","1","0"
"11403","Home","Alone","Sunny","80","6PM","BCA1","Restaurant(20-50)","1d","Male","50plus","Married partner","0","Graduate degree","Retired","$50,000 - $62,499","1","less1","less1","less1","less1","less1","Y2","1","0","0","1","0","1"
"11404","Home","Partner","Sunny","30","6PM","CBA1","Restaurant(<20)","1d","Male","50plus","Married partner","0","Graduate degree","Retired","$50,000 - $62,499","1","less1","less1","less1","less1","less1","Y1","1","1","1","0","1","1"
"11405","Home","Partner","Sunny","30","10PM","BCA2","Restaurant(<20)","2h","Male","50plus","Married partner","0","Graduate degree","Retired","$50,000 - $62,499","1","less1","less1","less1","less1","less1","N","1","1","0","1","0","0"
"11406","Home","Partner","Rainy","55","6PM","BCA1","Carry out & Take away","1d","Male","50plus","Married partner","0","Graduate degree","Retired","$50,000 - $62,499","1","less1","less1","less1","less1","less1","Y2","1","0","0","1","0","1"
"11407","Work","Alone","Rainy","55","7AM","BAC1","Carry out & Take away","1d","Male","50plus","Married partner","0","Graduate degree","Retired","$50,000 - $62,499","1","less1","less1","less1","less1","less1","N","1","0","0","0","1","0"
"11408","Work","Alone","Snowy","30","7AM","BCA1","Coffee House","1d","Male","50plus","Married partner","0","Graduate degree","Retired","$50,000 - $62,499","1","less1","less1","less1","less1","less1","Y1","1","0","0","1","0","1"
"11409","Work","Alone","Snowy","30","7AM","CBA2","Bar","1d","Male","50plus","Married partner","0","Graduate degree","Retired","$50,000 - $62,499","1","less1","less1","less1","less1","less1","Y2","1","1","1","0","1","1"
"11410","Work","Alone","Sunny","80","7AM","BCA1","Restaurant(20-50)","2h","Male","50plus","Married partner","0","Graduate degree","Retired","$50,000 - $62,499","1","less1","less1","less1","less1","less1","N","1","0","0","1","0","0"
"11411","No Urgent Place","Friend(s)","Sunny","80","6PM","NAC1","Restaurant(<20)","2h","Male","31","Married partner","0","Some college, no degree","Sales & Related","$50,000 - $62,499","1","1~3","1~3","gt8","4~8","1~3","Y2","1","0","0","0","1","1"
"11412","No Urgent Place","Friend(s)","Sunny","80","10PM","NAC2","Bar","1d","Male","31","Married partner","0","Some college, no degree","Sales & Related","$50,000 - $62,499","1","1~3","1~3","gt8","4~8","1~3","Y2","1","1","0","0","1","1"
"11413","No Urgent Place","Friend(s)","Sunny","55","10PM","NAC2","Bar","2h","Male","31","Married partner","0","Some college, no degree","Sales & Related","$50,000 - $62,499","1","1~3","1~3","gt8","4~8","1~3","Y1","1","1","0","0","1","1"
"11414","No Urgent Place","Friend(s)","Sunny","30","10AM","NAC1","Carry out & Take away","2h","Male","31","Married partner","0","Some college, no degree","Sales & Related","$50,000 - $62,499","1","1~3","1~3","gt8","4~8","1~3","Y2","1","0","0","0","1","1"
"11415","No Urgent Place","Friend(s)","Snowy","30","2PM","NAC1","Restaurant(<20)","1d","Male","31","Married partner","0","Some college, no degree","Sales & Related","$50,000 - $62,499","1","1~3","1~3","gt8","4~8","1~3","Y2","1","0","0","0","1","1"
"11416","No Urgent Place","Alone","Rainy","55","10AM","NAC2","Bar","1d","Male","31","Married partner","0","Some college, no degree","Sales & Related","$50,000 - $62,499","1","1~3","1~3","gt8","4~8","1~3","Y1","1","1","0","0","1","1"
"11417","No Urgent Place","Alone","Sunny","80","10AM","NAC1","Restaurant(<20)","2h","Male","31","Married partner","0","Some college, no degree","Sales & Related","$50,000 - $62,499","1","1~3","1~3","gt8","4~8","1~3","N","1","0","0","0","1","0"
"11418","No Urgent Place","Partner","Sunny","30","10AM","NAC1","Restaurant(20-50)","1d","Male","31","Married partner","0","Some college, no degree","Sales & Related","$50,000 - $62,499","1","1~3","1~3","gt8","4~8","1~3","N","1","0","0","0","1","0"
"11419","No Urgent Place","Partner","Rainy","55","6PM","NAC2","Bar","2h","Male","31","Married partner","0","Some college, no degree","Sales & Related","$50,000 - $62,499","1","1~3","1~3","gt8","4~8","1~3","N","1","1","0","0","1","0"
"11420","No Urgent Place","Partner","Snowy","30","10AM","NAC1","Restaurant(<20)","1d","Male","31","Married partner","0","Some college, no degree","Sales & Related","$50,000 - $62,499","1","1~3","1~3","gt8","4~8","1~3","Y1","1","0","0","0","1","1"
"11421","Home","Alone","Sunny","80","6PM","BCA2","Carry out & Take away","2h","Male","31","Married partner","0","Some college, no degree","Sales & Related","$50,000 - $62,499","1","1~3","1~3","gt8","4~8","1~3","Y2","1","1","0","1","0","1"
"11422","Home","Alone","Sunny","30","6PM","BAC1","Carry out & Take away","1d","Male","31","Married partner","0","Some college, no degree","Sales & Related","$50,000 - $62,499","1","1~3","1~3","gt8","4~8","1~3","N","1","0","0","0","1","0"
"11423","Home","Alone","Rainy","55","10PM","BCA1","Coffee House","2h","Male","31","Married partner","0","Some college, no degree","Sales & Related","$50,000 - $62,499","1","1~3","1~3","gt8","4~8","1~3","Y1","1","0","0","1","0","1"
"11424","Home","Alone","Snowy","30","10PM","BAC2","Coffee House","2h","Male","31","Married partner","0","Some college, no degree","Sales & Related","$50,000 - $62,499","1","1~3","1~3","gt8","4~8","1~3","N","1","1","0","0","1","0"
"11425","Home","Alone","Sunny","80","6PM","BCA1","Restaurant(20-50)","1d","Male","31","Married partner","0","Some college, no degree","Sales & Related","$50,000 - $62,499","1","1~3","1~3","gt8","4~8","1~3","N","1","0","0","1","0","0"
"11426","Home","Partner","Sunny","30","6PM","CBA1","Restaurant(<20)","1d","Male","31","Married partner","0","Some college, no degree","Sales & Related","$50,000 - $62,499","1","1~3","1~3","gt8","4~8","1~3","Y2","1","1","1","0","1","1"
"11427","Home","Partner","Sunny","30","10PM","BCA2","Restaurant(<20)","2h","Male","31","Married partner","0","Some college, no degree","Sales & Related","$50,000 - $62,499","1","1~3","1~3","gt8","4~8","1~3","Y1","1","1","0","1","0","1"
"11428","Home","Partner","Rainy","55","6PM","BCA1","Carry out & Take away","1d","Male","31","Married partner","0","Some college, no degree","Sales & Related","$50,000 - $62,499","1","1~3","1~3","gt8","4~8","1~3","Y2","1","0","0","1","0","1"
"11429","Work","Alone","Rainy","55","7AM","BAC1","Carry out & Take away","1d","Male","31","Married partner","0","Some college, no degree","Sales & Related","$50,000 - $62,499","1","1~3","1~3","gt8","4~8","1~3","N","1","0","0","0","1","0"
"11430","Work","Alone","Snowy","30","7AM","BCA1","Coffee House","1d","Male","31","Married partner","0","Some college, no degree","Sales & Related","$50,000 - $62,499","1","1~3","1~3","gt8","4~8","1~3","N","1","0","0","1","0","0"
"11431","Work","Alone","Snowy","30","7AM","CBA2","Bar","1d","Male","31","Married partner","0","Some college, no degree","Sales & Related","$50,000 - $62,499","1","1~3","1~3","gt8","4~8","1~3","Y1","1","1","1","0","1","1"
"11432","Work","Alone","Sunny","80","7AM","BCA1","Restaurant(20-50)","2h","Male","31","Married partner","0","Some college, no degree","Sales & Related","$50,000 - $62,499","1","1~3","1~3","gt8","4~8","1~3","N","1","0","0","1","0","0"
"11433","No Urgent Place","Friend(s)","Sunny","80","6PM","NAC1","Restaurant(<20)","2h","Male","31","Married partner","0","Bachelors degree","Sales & Related","$75,000 - $87,499","1","1~3","1~3","4~8","4~8","4~8","N","1","0","0","0","1","0"
"11434","No Urgent Place","Friend(s)","Sunny","80","10PM","NAC2","Bar","1d","Male","31","Married partner","0","Bachelors degree","Sales & Related","$75,000 - $87,499","1","1~3","1~3","4~8","4~8","4~8","N","1","1","0","0","1","0"
"11435","No Urgent Place","Friend(s)","Sunny","55","10PM","NAC2","Bar","2h","Male","31","Married partner","0","Bachelors degree","Sales & Related","$75,000 - $87,499","1","1~3","1~3","4~8","4~8","4~8","Y1","1","1","0","0","1","1"
"11436","No Urgent Place","Friend(s)","Sunny","30","10AM","NAC1","Carry out & Take away","2h","Male","31","Married partner","0","Bachelors degree","Sales & Related","$75,000 - $87,499","1","1~3","1~3","4~8","4~8","4~8","Y1","1","0","0","0","1","1"
"11437","No Urgent Place","Friend(s)","Snowy","30","2PM","NAC1","Restaurant(<20)","1d","Male","31","Married partner","0","Bachelors degree","Sales & Related","$75,000 - $87,499","1","1~3","1~3","4~8","4~8","4~8","Y1","1","0","0","0","1","1"
"11438","No Urgent Place","Alone","Rainy","55","10AM","NAC2","Bar","1d","Male","31","Married partner","0","Bachelors degree","Sales & Related","$75,000 - $87,499","1","1~3","1~3","4~8","4~8","4~8","Y1","1","1","0","0","1","1"
"11439","No Urgent Place","Alone","Sunny","80","10AM","NAC1","Restaurant(<20)","2h","Male","31","Married partner","0","Bachelors degree","Sales & Related","$75,000 - $87,499","1","1~3","1~3","4~8","4~8","4~8","Y2","1","0","0","0","1","1"
"11440","No Urgent Place","Partner","Sunny","30","10AM","NAC1","Restaurant(20-50)","1d","Male","31","Married partner","0","Bachelors degree","Sales & Related","$75,000 - $87,499","1","1~3","1~3","4~8","4~8","4~8","Y2","1","0","0","0","1","1"
"11441","No Urgent Place","Partner","Rainy","55","6PM","NAC2","Bar","2h","Male","31","Married partner","0","Bachelors degree","Sales & Related","$75,000 - $87,499","1","1~3","1~3","4~8","4~8","4~8","N","1","1","0","0","1","0"
"11442","No Urgent Place","Partner","Snowy","30","10AM","NAC1","Restaurant(<20)","1d","Male","31","Married partner","0","Bachelors degree","Sales & Related","$75,000 - $87,499","1","1~3","1~3","4~8","4~8","4~8","Y1","1","0","0","0","1","1"
"11443","Home","Alone","Sunny","80","6PM","BCA2","Carry out & Take away","2h","Male","31","Married partner","0","Bachelors degree","Sales & Related","$75,000 - $87,499","1","1~3","1~3","4~8","4~8","4~8","Y2","1","1","0","1","0","1"
